region,educ,age,female,industry,work_hours,wage,foreign_language,internet,alcohol,is_children,health,weight,height,smoke,year
Томск,1,66.0,1,ОБРАЗОВАНИЕ,8.0,21000.0,0,1,1,1,0,105.0,162.0,1,2020
Томск,2,36.0,1,ОБРАЗОВАНИЕ,8.0,12075.0,1,1,0,1,0,90.0,180.0,0,2020
Томск,1,39.0,1,ЗДРАВООХРАНЕНИЕ,7.0,19455.0,0,1,1,0,0,85.0,162.0,0,2020
Томск,0,35.0,0,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,25000.0,0,1,1,1,0,56.0,178.0,1,2020
Томск,2,38.0,1,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,8.0,25000.0,1,1,1,1,0,74.0,168.0,0,2020
Томск,0,54.0,1,ЗДРАВООХРАНЕНИЕ,8.0,27000.0,0,1,1,1,0,80.0,158.0,0,2020
Томск,0,60.0,1,ОБРАЗОВАНИЕ,12.0,32000.0,0,1,1,1,1,86.0,172.0,0,2020
Томск,0,60.0,0,"ТРАНСПОРТ, СВЯЗЬ",8.0,5000.0,0,0,1,1,0,60.0,170.0,1,2020
Липецк,1,63.0,1,ОБРАЗОВАНИЕ,7.0,20000.0,0,1,1,1,0,55.0,157.0,0,2020
Липецк,2,45.0,1,ОБРАЗОВАНИЕ,8.0,22000.0,0,1,1,1,0,50.0,160.0,0,2020
Липецк,1,39.0,1,ОБРАЗОВАНИЕ,5.0,10000.0,0,1,0,1,0,55.0,155.0,0,2020
Липецк,2,34.0,1,"ТРАНСПОРТ, СВЯЗЬ",12.0,25000.0,0,1,1,0,0,55.0,156.0,0,2020
Липецк,1,43.0,1,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,8.0,16500.0,0,1,1,1,0,63.0,167.0,0,2020
Липецк,0,42.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",6.0,14500.0,0,1,1,1,0,66.0,168.0,0,2020
Липецк,0,57.0,1,ЗДРАВООХРАНЕНИЕ,8.0,10620.0,0,0,0,1,1,100.0,170.0,1,2020
Липецк,0,35.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,18000.0,0,1,1,1,0,67.0,176.0,0,2020
Липецк,2,41.0,1,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",8.0,25000.0,1,1,1,1,0,66.0,172.0,0,2020
Липецк,2,38.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,30000.0,1,1,1,0,0,64.0,174.0,0,2020
Липецк,2,62.0,0,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,40000.0,0,1,1,1,0,75.0,170.0,0,2020
Липецк,2,40.0,1,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",8.0,35000.0,1,1,1,1,0,63.0,167.0,0,2020
Липецк,0,54.0,1,ЗДРАВООХРАНЕНИЕ,8.0,10300.0,0,0,1,1,0,55.0,155.0,0,2020
Липецк,0,51.0,0,СТРОИТЕЛЬСТВО,8.0,32000.0,0,0,1,1,0,76.0,170.0,1,2020
Липецк,0,35.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,15000.0,0,1,1,1,0,67.0,170.0,1,2020
Липецк,0,32.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,14000.0,0,1,0,1,0,68.0,170.0,0,2020
Липецк,2,52.0,1,ЗДРАВООХРАНЕНИЕ,6.0,24000.0,0,1,1,0,0,62.0,170.0,1,2020
Липецк,2,50.0,1,ОБРАЗОВАНИЕ,8.0,20000.0,0,1,1,1,0,70.0,162.0,0,2020
Липецк,0,48.0,0,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,6.0,13000.0,0,0,0,0,0,76.0,185.0,0,2020
Липецк,0,48.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",10.0,45000.0,0,1,1,1,0,73.0,172.0,0,2020
Липецк,0,50.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,20000.0,0,1,1,1,0,78.0,163.0,0,2020
Липецк,2,52.0,1,ЗДРАВООХРАНЕНИЕ,6.0,25000.0,0,1,1,1,0,65.0,166.0,0,2020
Липецк,2,39.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,60000.0,0,1,1,1,0,70.0,160.0,0,2020
Липецк,2,30.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,12000.0,1,1,0,1,0,64.0,170.0,0,2020
Липецк,2,54.0,1,ЗДРАВООХРАНЕНИЕ,6.0,23000.0,0,1,0,1,0,79.0,177.0,0,2020
Липецк,0,66.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,10000.0,0,0,1,1,0,57.0,160.0,0,2020
Липецк,0,39.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,40000.0,0,1,1,1,0,85.0,178.0,1,2020
Липецк,0,51.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",3.0,13000.0,0,1,0,1,0,84.0,165.0,0,2020
Липецк,0,29.0,1,ОБРАЗОВАНИЕ,8.0,10000.0,0,1,1,1,0,73.0,165.0,1,2020
Липецк,2,43.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",12.0,20000.0,0,1,1,1,0,84.0,168.0,0,2020
Липецк,0,49.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,8000.0,0,0,1,1,0,75.0,180.0,1,2020
Липецк,0,55.0,1,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",24.0,10000.0,0,0,1,1,0,68.0,167.0,1,2020
"Красноярский край, Назарово и Назаровский район",1,57.0,0,СТРОИТЕЛЬСТВО,12.0,84000.0,0,0,1,1,1,72.0,176.0,1,2020
"Красноярский край, Назарово и Назаровский район",1,50.0,0,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,12.0,42300.0,0,1,1,0,1,73.0,176.0,1,2020
"Красноярский край, Назарово и Назаровский район",1,48.0,1,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,12.0,39780.0,0,1,1,0,1,54.0,161.0,0,2020
"Красноярский край, Назарово и Назаровский район",1,60.0,1,ОБРАЗОВАНИЕ,6.0,17000.0,0,1,0,1,1,86.0,164.0,0,2020
"Красноярский край, Назарово и Назаровский район",1,38.0,1,ФИНАНСЫ,8.0,30000.0,0,1,1,1,0,74.0,164.0,0,2020
"Красноярский край, Назарово и Назаровский район",2,34.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",10.0,15000.0,0,1,0,1,1,61.0,169.0,0,2020
"Красноярский край, Назарово и Назаровский район",1,49.0,1,ЗДРАВООХРАНЕНИЕ,8.0,16800.0,0,1,1,1,0,90.0,170.0,1,2020
"Красноярский край, Назарово и Назаровский район",0,50.0,0,"ТРАНСПОРТ, СВЯЗЬ",8.0,42000.0,0,1,1,1,0,87.0,174.0,1,2020
"Красноярский край, Назарово и Назаровский район",1,29.0,0,"ТРАНСПОРТ, СВЯЗЬ",12.0,45000.0,0,1,1,0,0,94.0,187.0,0,2020
"Красноярский край, Назарово и Назаровский район",0,56.0,1,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,12.0,23000.0,0,1,0,1,0,65.0,149.0,0,2020
"Красноярский край, Назарово и Назаровский район",1,61.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",12.0,15000.0,0,1,0,1,0,100.0,164.0,0,2020
"Красноярский край, Назарово и Назаровский район",2,37.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,15000.0,0,1,0,1,0,60.0,164.0,0,2020
"Красноярский край, Назарово и Назаровский район",2,45.0,1,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",8.0,40700.0,0,1,1,1,0,80.0,164.0,1,2020
"Красноярский край, Назарово и Назаровский район",2,60.0,1,ОБРАЗОВАНИЕ,8.0,13400.0,0,1,1,1,0,64.0,152.0,0,2020
"Красноярский край, Назарово и Назаровский район",2,27.0,1,ЗДРАВООХРАНЕНИЕ,8.0,30200.0,0,1,1,0,0,54.0,163.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,1,57.0,1,ОРГАНЫ УПРАВЛЕНИЯ,8.0,12000.0,0,1,0,0,0,54.0,164.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,2,26.0,0,ОБРАЗОВАНИЕ,8.0,28000.0,1,1,0,0,1,70.0,190.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,1,47.0,1,ЗДРАВООХРАНЕНИЕ,8.0,25000.0,0,1,0,1,0,74.0,167.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,0,56.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,15000.0,0,1,0,1,0,65.0,165.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,2,62.0,0,СТРОИТЕЛЬСТВО,8.0,37000.0,0,1,1,1,0,90.0,172.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,1,28.0,1,ОБРАЗОВАНИЕ,8.0,20000.0,0,1,0,0,0,54.0,166.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,2,27.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",6.0,25000.0,1,1,0,0,0,68.0,170.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,2,28.0,0,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,8.0,25000.0,0,1,0,0,0,60.0,162.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,1,49.0,1,ОБРАЗОВАНИЕ,3.0,18800.0,1,1,0,1,0,68.0,170.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,1,27.0,1,ОБРАЗОВАНИЕ,8.0,15000.0,1,1,0,0,0,55.0,166.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,1,31.0,1,ОБРАЗОВАНИЕ,8.0,19100.0,0,1,0,0,0,60.0,163.0,0,2020
Республика Кабардино-Балкария: Залукокоаже и Зольский р-н,2,52.0,1,ОБРАЗОВАНИЕ,4.0,17000.0,1,1,0,1,0,72.0,165.0,0,2020
"Алтайский край, Бийск и Бийский район",2,37.0,1,ОБРАЗОВАНИЕ,8.0,18000.0,0,1,0,1,0,65.0,167.0,0,2020
"Алтайский край, Бийск и Бийский район",0,63.0,1,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,24.0,12000.0,0,0,1,1,0,80.0,165.0,0,2020
"Алтайский край, Бийск и Бийский район",1,58.0,0,ФИНАНСЫ,8.0,14500.0,0,1,1,1,0,85.0,168.0,1,2020
"Алтайский край, Бийск и Бийский район",2,53.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",9.0,12000.0,0,1,1,1,0,103.0,175.0,0,2020
"Алтайский край, Бийск и Бийский район",2,37.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",12.0,18000.0,1,1,1,1,1,60.0,170.0,0,2020
"Алтайский край, Бийск и Бийский район",2,73.0,1,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,8.0,15000.0,0,1,1,1,0,53.0,169.0,0,2020
"Алтайский край, Бийск и Бийский район",0,48.0,0,СТРОИТЕЛЬСТВО,8.0,80000.0,0,1,0,1,0,86.0,187.0,0,2020
"Алтайский край, Бийск и Бийский район",0,45.0,0,СТРОИТЕЛЬСТВО,9.0,10000.0,0,1,1,1,0,70.0,168.0,0,2020
"Алтайский край, Бийск и Бийский район",2,68.0,0,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",24.0,8500.0,0,1,1,1,0,72.0,172.0,0,2020
"Алтайский край, Бийск и Бийский район",1,60.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",2.0,3000.0,0,1,1,1,0,80.0,167.0,0,2020
"Алтайский край, Бийск и Бийский район",1,59.0,0,"НАУКА, КУЛЬТУРА",8.0,12130.0,0,0,1,1,0,73.0,170.0,1,2020
"Алтайский край, Бийск и Бийский район",1,38.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,16000.0,0,0,1,0,0,70.0,169.0,0,2020
"Алтайский край, Бийск и Бийский район",1,34.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,20000.0,0,1,1,1,0,45.0,155.0,0,2020
Владивосток,0,67.0,1,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,8.0,25000.0,0,1,1,1,0,74.0,162.0,0,2020
Владивосток,0,36.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",12.0,25000.0,0,1,1,1,0,58.0,170.0,0,2020
Владивосток,2,62.0,1,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,8.0,10000.0,0,1,1,1,0,58.0,162.0,0,2020
Владивосток,2,40.0,0,"ТРАНСПОРТ, СВЯЗЬ",8.0,100000.0,1,1,1,1,0,65.0,172.0,0,2020
Владивосток,1,62.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",7.0,60000.0,0,1,1,1,0,120.0,180.0,0,2020
Владивосток,0,36.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,35000.0,0,1,1,0,0,120.0,190.0,0,2020
Владивосток,0,75.0,0,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,24.0,25000.0,0,1,0,1,1,87.0,181.0,0,2020
"Амурская область, Тамбовский район",2,40.0,0,ОБРАЗОВАНИЕ,7.0,50000.0,1,1,1,0,0,95.0,170.0,1,2020
"Амурская область, Тамбовский район",0,36.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",7.0,18000.0,0,1,0,1,0,45.0,150.0,0,2020
"Амурская область, Тамбовский район",2,36.0,1,ЗДРАВООХРАНЕНИЕ,7.0,20000.0,1,1,1,1,1,51.0,150.0,0,2020
"Амурская область, Тамбовский район",2,62.0,1,ОБРАЗОВАНИЕ,6.0,24000.0,0,1,0,1,0,90.0,164.0,0,2020
"Амурская область, Тамбовский район",0,41.0,0,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,12.0,20000.0,0,1,0,1,0,65.0,156.0,1,2020
"Амурская область, Тамбовский район",2,46.0,1,ФИНАНСЫ,7.0,30000.0,0,1,1,1,0,70.0,170.0,0,2020
"Амурская область, Тамбовский район",0,46.0,1,СЕЛЬСКОЕ ХОЗЯЙСТВО,7.0,14000.0,0,0,1,1,0,70.0,161.0,0,2020
"Амурская область, Тамбовский район",0,46.0,1,ОБРАЗОВАНИЕ,7.0,17000.0,0,1,0,1,0,95.0,168.0,0,2020
"Амурская область, Тамбовский район",0,38.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",12.0,35000.0,0,1,1,1,0,80.0,175.0,1,2020
"Амурская область, Тамбовский район",1,64.0,1,ЗДРАВООХРАНЕНИЕ,12.0,80000.0,0,1,1,1,0,80.0,164.0,0,2020
"Амурская область, Тамбовский район",0,63.0,0,СТРОИТЕЛЬСТВО,12.0,40000.0,0,0,0,1,0,60.0,164.0,1,2020
"Амурская область, Тамбовский район",2,32.0,1,"ТРАНСПОРТ, СВЯЗЬ",7.0,15000.0,0,1,1,1,0,48.0,156.0,0,2020
"Амурская область, Тамбовский район",2,57.0,1,ОБРАЗОВАНИЕ,5.0,32000.0,0,1,0,1,0,60.0,155.0,0,2020
"Амурская область, Тамбовский район",2,33.0,1,СЕЛЬСКОЕ ХОЗЯЙСТВО,7.0,17800.0,0,1,1,1,0,80.0,170.0,0,2020
"Амурская область, Тамбовский район",2,62.0,0,"НАУКА, КУЛЬТУРА",24.0,18000.0,0,1,0,1,1,75.0,168.0,0,2020
"Амурская область, Тамбовский район",2,30.0,1,СТРОИТЕЛЬСТВО,8.0,9000.0,0,1,1,0,0,48.0,158.0,0,2020
"Амурская область, Тамбовский район",0,59.0,1,СЕЛЬСКОЕ ХОЗЯЙСТВО,10.0,25000.0,0,0,0,1,0,60.0,160.0,0,2020
"Амурская область, Тамбовский район",0,41.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,40000.0,0,0,0,1,0,70.0,169.0,0,2020
"Амурская область, Тамбовский район",0,57.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,23000.0,0,0,0,1,0,82.0,174.0,0,2020
"Амурская область, Тамбовский район",2,57.0,1,ОБРАЗОВАНИЕ,6.0,7000.0,0,0,0,1,1,65.0,154.0,0,2020
"Амурская область, Тамбовский район",0,62.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,24.0,15000.0,0,0,0,1,0,81.0,165.0,0,2020
"Амурская область, Тамбовский район",1,31.0,0,ОРГАНЫ УПРАВЛЕНИЯ,8.0,40000.0,0,1,1,1,0,95.0,186.0,0,2020
"Амурская область, Тамбовский район",0,60.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,12.0,30000.0,0,0,1,0,0,70.0,160.0,0,2020
"Амурская область, Тамбовский район",0,67.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",12.0,16000.0,0,0,0,1,0,80.0,164.0,0,2020
"Амурская область, Тамбовский район",0,40.0,1,ОБРАЗОВАНИЕ,7.0,18000.0,0,1,1,1,0,90.0,164.0,0,2020
"Амурская область, Тамбовский район",0,44.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,24.0,20000.0,0,1,1,1,0,87.0,176.0,1,2020
"Амурская область, Тамбовский район",2,55.0,1,ОБРАЗОВАНИЕ,7.0,40000.0,0,1,0,1,0,85.0,165.0,0,2020
"Амурская область, Тамбовский район",2,42.0,1,СЕЛЬСКОЕ ХОЗЯЙСТВО,7.0,20000.0,0,1,0,1,0,55.0,167.0,0,2020
"Саратовская область, Вольск и Вольский район",2,66.0,1,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",6.0,29000.0,1,1,1,1,0,95.0,168.0,0,2020
"Саратовская область, Вольск и Вольский район",2,69.0,0,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",8.0,16000.0,1,1,1,1,1,68.0,174.0,1,2020
"Саратовская область, Вольск и Вольский район",2,47.0,1,ФИНАНСЫ,8.0,40000.0,0,1,1,1,0,78.0,164.0,1,2020
"Саратовская область, Вольск и Вольский район",1,59.0,1,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,12.0,11000.0,0,1,1,0,1,85.0,161.0,0,2020
"Саратовская область, Вольск и Вольский район",2,32.0,0,"ТРАНСПОРТ, СВЯЗЬ",8.0,25000.0,0,1,1,1,0,85.0,182.0,0,2020
"Саратовская область, Вольск и Вольский район",1,52.0,1,ЗДРАВООХРАНЕНИЕ,12.0,14000.0,0,1,1,1,0,72.0,168.0,0,2020
"Саратовская область, Вольск и Вольский район",2,64.0,1,ОБРАЗОВАНИЕ,8.0,28000.0,0,1,1,1,1,82.0,160.0,0,2020
"Саратовская область, Вольск и Вольский район",1,46.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,26100.0,0,1,1,1,0,70.0,164.0,0,2020
"Саратовская область, Вольск и Вольский район",1,53.0,1,ОБРАЗОВАНИЕ,7.0,18000.0,0,1,1,0,0,85.0,156.0,0,2020
"Саратовская область, Вольск и Вольский район",1,51.0,1,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",12.0,20000.0,0,1,1,1,1,95.0,170.0,0,2020
"Саратовская область, Вольск и Вольский район",1,48.0,0,"ТРАНСПОРТ, СВЯЗЬ",8.0,25000.0,0,1,1,1,0,90.0,174.0,0,2020
"Саратовская область, Вольск и Вольский район",1,47.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",10.0,10000.0,0,0,1,1,0,77.0,170.0,1,2020
"Саратовская область, Вольск и Вольский район",0,43.0,0,ХИМИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,10.0,20000.0,0,0,1,1,0,70.0,170.0,1,2020
"Саратовская область, Вольск и Вольский район",0,38.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",12.0,8000.0,0,0,0,1,0,80.0,150.0,1,2020
"Саратовская область, Вольск и Вольский район",1,37.0,0,ОБРАЗОВАНИЕ,6.0,2500.0,0,1,1,1,0,79.0,163.0,0,2020
"Саратовская область, Вольск и Вольский район",0,42.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,10.0,15000.0,0,0,1,0,0,87.0,178.0,1,2020
"Коми Республика, Сыктывкар",2,36.0,1,СТРОИТЕЛЬСТВО,8.0,30000.0,0,1,1,1,1,65.0,164.0,0,2020
"Коми Республика, Сыктывкар",1,58.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",7.0,30000.0,0,1,1,1,0,79.0,162.0,0,2020
"Коми Республика, Сыктывкар",1,35.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",7.0,5500.0,0,1,1,1,1,61.0,162.0,1,2020
"Коми Республика, Сыктывкар",0,50.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",10.0,4800.0,0,1,1,1,0,90.0,167.0,0,2020
"Коми Республика, Сыктывкар",0,46.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,20000.0,0,1,1,1,1,89.0,186.0,1,2020
"Коми Республика, Сыктывкар",0,55.0,1,ОБРАЗОВАНИЕ,8.0,20000.0,0,1,0,1,0,80.0,170.0,0,2020
"Коми Республика, Сыктывкар",0,44.0,0,СТРОИТЕЛЬСТВО,8.0,75000.0,0,1,1,1,0,86.0,186.0,1,2020
"Коми Республика, Сыктывкар",2,72.0,1,"НАУКА, КУЛЬТУРА",6.0,27000.0,0,1,1,1,0,62.0,158.0,0,2020
"Коми Республика, Сыктывкар",0,46.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,20000.0,0,1,1,1,0,90.0,159.0,1,2020
"Коми Республика, Сыктывкар",0,52.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,27000.0,0,0,1,1,1,78.6,178.0,0,2020
